"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0097107",113,"GO:0001941",0.21374,1,"postsynaptic density assembly","postsynaptic membrane organization",0.898848631239936,0.420333333333333,0.772
"GO:0070588",13,"GO:0098656",0.21265,39,"calcium ion transmembrane transport","monoatomic anion transmembrane transport",0.943549919484702,0.302416666666667,0.676
"GO:0030154",112,"GO:0048468",0.21258,76,"cell differentiation","cell development",0.893005636070853,0.410333333333333,0.857
"GO:0042391",111,"GO:0001508",0.21199,41,"regulation of membrane potential","action potential",0.934105475040258,0.454666666666667,0.871
"GO:0007465",6,"GO:0048666",0.21123,30,"R7 cell fate commitment","neuron development",0.873243961352657,0.3146,0.655
"GO:0051237",53,"GO:0051651",0.20907,1,"maintenance of RNA location","maintenance of location in cell",0.964348631239936,0.366166666666667,0.695
"GO:0046594",53,"GO:0051651",0.20907,2,"maintenance of pole plasm mRNA location","maintenance of location in cell",0.847658615136876,0.3525,0.827
"GO:0055088",19,"GO:0060250",0.20873,45,"lipid homeostasis","germ-line stem-cell niche homeostasis",0.99300885668277,0.332076923076923,0.62
"GO:0050907",77,"GO:0016048",0.2072,12,"detection of chemical stimulus involved in sensory perception","detection of temperature stimulus",0.886092592592593,0.221076923076923,0.687
"GO:0002793",89,"GO:0051050",0.20707,1,"positive regulation of peptide secretion","positive regulation of transport",0.896085346215781,0.2805,0.79
"GO:0007382",110,"GO:0007379",0.207,3,"specification of segmental identity, maxillary segment","segment specification",0.930987922705314,0.419,0.837
"GO:0032387",89,"GO:0051050",0.20498,0,"negative regulation of intracellular transport","positive regulation of transport",0.881953301127214,0.284966666666667,0.689
"GO:0042044",107,"GO:0042044",0.20277,1,"fluid transport","fluid transport",0.966828502415459,0.5065,0
"GO:0007299",39,"GO:0098742",0.20249,6,"follicle cell of egg chamber-cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.898303542673108,0.394692307692308,0.701
"GO:0090277",89,"GO:0051050",0.2023,2,"positive regulation of peptide hormone secretion","positive regulation of transport",0.861252818035427,0.2649,0.784
"GO:0022407",39,"GO:0098742",0.20222,2,"regulation of cell-cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.928306763285024,0.241538461538462,0.797
"GO:0006563",30,"GO:0009069",0.20205,1,"L-serine metabolic process","serine family amino acid metabolic process",0.939535426731079,0.3955,0.94
"GO:0046660",52,"GO:0090598",0.20175,6,"female sex differentiation","male anatomical structure morphogenesis",0.913980676328502,0.300142857142857,0.762
"GO:0031401",109,"GO:0051248",0.20097,0,"positive regulation of protein modification process","negative regulation of protein metabolic process",0.869640901771337,0.326833333333333,0.729
"GO:0010166",108,"GO:0010166",0.19867,0,"wax metabolic process","wax metabolic process",0.96259500805153,0.5,0
"GO:0010025",108,"GO:0010166",0.19867,3,"wax biosynthetic process","wax metabolic process",0.956533011272142,0.5,1
"GO:0021954",82,"GO:0016319",0.19818,2,"central nervous system neuron development","mushroom body development",0.907748792270531,0.484833333333333,0.638
"GO:0006941",4,"GO:0006941",0.19806,1,"striated muscle contraction","striated muscle contraction",0.953487117552335,0.246,0
"GO:0042045",107,"GO:0042044",0.19798,6,"epithelial fluid transport","fluid transport",0.967254428341385,0.5065,0.987
"GO:0031111",97,"GO:0051130",0.19769,0,"negative regulation of microtubule polymerization or depolymerization","positive regulation of cellular component organization",0.882103864734299,0.303923076923077,0.564
"GO:0051124",22,"GO:0045216",0.19764,36,"synaptic assembly at neuromuscular junction","cell-cell junction organization",0.850537842190016,0.228214285714286,0.736
"GO:0098586",81,"GO:0009617",0.19549,10,"cellular response to virus","response to bacterium",0.953950885668277,0.367615384615385,0.578
"GO:0060359",54,"GO:0008286",0.19475,0,"response to ammonium ion","insulin receptor signaling pathway",0.954810789049919,0.4034375,0.635
"GO:1903828",99,"GO:1900180",0.19469,0,"negative regulation of protein localization","regulation of protein localization to nucleus",0.881961352657005,0.289428571428571,0.745
"GO:0015748",88,"GO:0015849",0.19447,0,"organophosphate ester transport","organic acid transport",0.959501610305958,0.452666666666667,0.559
"GO:0070922",70,"GO:0022618",0.19425,17,"RISC complex assembly","protein-RNA complex assembly",0.854385668276973,0.457333333333333,0.815
"GO:0055093",106,"GO:0036293",0.19377,9,"response to hyperoxia","response to decreased oxygen levels",0.956585346215781,0.3306,0.824
"GO:0036296",106,"GO:0036293",0.19377,0,"response to increased oxygen levels","response to decreased oxygen levels",0.959788244766506,0.3272,0.83
"GO:0046716",19,"GO:0060250",0.19362,42,"muscle cell cellular homeostasis","germ-line stem-cell niche homeostasis",0.993702898550725,0.398384615384615,0.584
"GO:0031114",65,"GO:0007018",0.19357,3,"regulation of microtubule depolymerization","microtubule-based movement",0.888403381642512,0.366,0.577
"GO:0016543",5,"GO:0060179",0.19315,2,"male courtship behavior, orientation prior to leg tapping and wing vibration","male mating behavior",0.941762479871176,0.388214285714286,0.74
"GO:0016545",5,"GO:0060179",0.19315,2,"male courtship behavior, veined wing vibration","male mating behavior",0.93134460547504,0.2625,0.874
"GO:0044248",21,"GO:0009057",0.19284,0,"cellular catabolic process","macromolecule catabolic process",0.926016103059581,0.292333333333333,0.804
"GO:0000097",105,"GO:0006790",0.19195,0,"sulfur amino acid biosynthetic process","sulfur compound metabolic process",0.930865539452496,0.223125,0.811
"GO:0043200",98,"GO:0001101",0.18842,1,"response to amino acid","response to acid chemical",0.945664251207729,0.274,0.973
"GO:0045167",59,"GO:0048663",0.18766,21,"asymmetric protein localization involved in cell fate determination","neuron fate commitment",0.894188405797101,0.431785714285714,0.662
"GO:0019343",105,"GO:0006790",0.18702,2,"cysteine biosynthetic process via cystathionine","sulfur compound metabolic process",0.938561996779388,0.24875,0.694
"GO:0006535",105,"GO:0006790",0.18702,2,"cysteine biosynthetic process from serine","sulfur compound metabolic process",0.938479871175523,0.24875,0.694
"GO:0006534",105,"GO:0006790",0.18702,0,"cysteine metabolic process","sulfur compound metabolic process",0.939822866344605,0.236375,0.754
"GO:0019344",105,"GO:0006790",0.18702,0,"cysteine biosynthetic process","sulfur compound metabolic process",0.93575845410628,0.2235,0.726
"GO:0040029",101,"GO:0006338",0.18636,5,"epigenetic regulation of gene expression","chromatin remodeling",0.841981481481481,0.267818181818182,0.914
"GO:0050691",81,"GO:0009617",0.18505,0,"regulation of defense response to virus by host","response to bacterium",0.901606280193237,0.311923076923077,0.586
"GO:0002230",81,"GO:0009617",0.18505,12,"positive regulation of defense response to virus by host","response to bacterium",0.901606280193237,0.311923076923077,0.586
"GO:0032482",9,"GO:0007264",0.1846,40,"Rab protein signal transduction","small GTPase mediated signal transduction",0.888975845410628,0.295727272727273,0.871
"GO:0006468",32,"GO:0019637",0.1845,442,"protein phosphorylation","organophosphate metabolic process",0.914096618357488,0.309,0.754
"GO:0007205",104,"GO:0007205",0.18434,6,"protein kinase C-activating G protein-coupled receptor signaling pathway","protein kinase C-activating G protein-coupled receptor signaling pathway",0.910066827697262,1,0
"GO:2000253",57,"GO:0045995",0.18387,11,"positive regulation of feeding behavior","regulation of embryonic development",0.883089371980676,0.3269375,0.524
"GO:0043242",16,"GO:0022411",0.18294,0,"negative regulation of protein-containing complex disassembly","cellular component disassembly",0.88045732689211,0.239888888888889,0.846
"GO:1901880",16,"GO:0022411",0.18294,0,"negative regulation of protein depolymerization","cellular component disassembly",0.880680354267311,0.237666666666667,0.844
"GO:0035082",65,"GO:0007018",0.18262,19,"axoneme assembly","microtubule-based movement",0.927157809983897,0.3545,0.656
"GO:0048086",72,"GO:0048070",0.18227,2,"negative regulation of developmental pigmentation","regulation of developmental pigmentation",0.931915458937198,0.323666666666667,0.879
"GO:0010507",103,"GO:0009894",0.18045,21,"negative regulation of autophagy","regulation of catabolic process",0.874694847020934,0.226,0.788
"GO:0007502",102,"GO:0007498",0.17859,5,"digestive tract mesoderm development","mesoderm development",0.926053140096618,0.607,0.786
"GO:0008363",40,"GO:0008363",0.17852,19,"larval chitin-based cuticle development","larval chitin-based cuticle development",0.924514492753623,0.328,0
"GO:0042337",40,"GO:0008363",0.17852,0,"cuticle development involved in chitin-based cuticle molting cycle","larval chitin-based cuticle development",0.929552334943639,0.32725,0.998
"GO:0007288",65,"GO:0007018",0.17786,26,"sperm axoneme assembly","microtubule-based movement",0.853587761674718,0.3871,0.78
"GO:0045927",27,"GO:0045926",0.17583,14,"positive regulation of growth","negative regulation of growth",0.908831723027375,0.258291666666667,0.809
"GO:0046823",89,"GO:0051050",0.1744,2,"negative regulation of nucleocytoplasmic transport","positive regulation of transport",0.884648148148148,0.302433333333333,0.666
"GO:0090317",89,"GO:0051050",0.1744,1,"negative regulation of intracellular protein transport","positive regulation of transport",0.878594202898551,0.2912,0.666
"GO:0051224",99,"GO:1900180",0.1744,0,"negative regulation of protein transport","regulation of protein localization to nucleus",0.8758961352657,0.270571428571429,0.742
"GO:1901861",49,"GO:1901861",0.1739,0,"regulation of muscle tissue development","regulation of muscle tissue development",0.894255233494364,0.29025,0
"GO:0016202",49,"GO:1901861",0.1739,6,"regulation of striated muscle tissue development","regulation of muscle tissue development",0.882093397745572,0.284,1
"GO:0032886",65,"GO:0007018",0.17362,1,"regulation of microtubule-based process","microtubule-based movement",0.919915458937198,0.3414,0.655
"GO:0007527",25,"GO:0007525",0.17322,18,"adult somatic muscle development","somatic muscle development",0.95060305958132,0.386875,0.871
"GO:0006109",24,"GO:0005975",0.17264,4,"regulation of carbohydrate metabolic process","carbohydrate metabolic process",0.905678743961353,0.374857142857143,0.791
"GO:0006812",13,"GO:0098656",0.17263,51,"monoatomic cation transport","monoatomic anion transmembrane transport",0.954592592592593,0.242416666666667,0.685
"GO:0045466",6,"GO:0048666",0.1671,11,"R7 cell differentiation","neuron development",0.87225845410628,0.2892,0.685
"GO:0065003",101,"GO:0006338",0.16694,2,"protein-containing complex assembly","chromatin remodeling",0.93309500805153,0.337727272727273,0.787
"GO:0060259",57,"GO:0045995",0.16665,12,"regulation of feeding behavior","regulation of embryonic development",0.88790499194847,0.3105,0.566
"GO:0006400",75,"GO:0034470",0.1665,17,"tRNA modification","ncRNA processing",0.919561191626409,0.315428571428571,0.833
"GO:0070507",65,"GO:0007018",0.16649,10,"regulation of microtubule cytoskeleton organization","microtubule-based movement",0.887247987117552,0.3211,0.636
"GO:0098662",91,"GO:0098660",0.1646,1,"inorganic cation transmembrane transport","inorganic ion transmembrane transport",0.944730273752013,0.391333333333333,0.979
"GO:0014070",74,"GO:0048149",0.16374,0,"response to organic cyclic compound","behavioral response to ethanol",0.939822866344605,0.3045625,0.661
"GO:0061643",7,"GO:0050918",0.16314,5,"chemorepulsion of axon","positive chemotaxis",0.822892914653784,0.318,0.721
"GO:0071229",98,"GO:0001101",0.1629,0,"cellular response to acid chemical","response to acid chemical",0.934885668276973,0.27375,0.968
"GO:0010562",32,"GO:0019637",0.16108,0,"positive regulation of phosphorus metabolic process","organophosphate metabolic process",0.870694847020934,0.28975,0.604
"GO:0045937",32,"GO:0019637",0.16108,0,"positive regulation of phosphate metabolic process","organophosphate metabolic process",0.870680354267311,0.2891875,0.604
"GO:0010906",24,"GO:0005975",0.16017,3,"regulation of glucose metabolic process","carbohydrate metabolic process",0.903345410628019,0.322142857142857,0.736
"GO:0007164",100,"GO:0016318",0.15988,2,"establishment of tissue polarity","ommatidial rotation",0.93119001610306,0.30275,0.865
"GO:0001736",100,"GO:0016318",0.15988,29,"establishment of planar polarity","ommatidial rotation",0.922795491143317,0.30225,0.866
"GO:1900181",99,"GO:1900180",0.15881,0,"negative regulation of protein localization to nucleus","regulation of protein localization to nucleus",0.891418679549114,0.246857142857143,0.917
"GO:0042308",99,"GO:1900180",0.15881,4,"negative regulation of protein import into nucleus","regulation of protein localization to nucleus",0.882608695652174,0.217857142857143,0.917
"GO:0002065",68,"GO:0002066",0.1585,0,"columnar/cuboidal epithelial cell differentiation","columnar/cuboidal epithelial cell development",0.923847020933977,0.32775,0.837
"GO:0007154",96,"GO:0010647",0.15815,6,"cell communication","positive regulation of cell communication",0.946328502415459,0.458,0.65
"GO:0071230",98,"GO:0001101",0.15778,19,"cellular response to amino acid stimulus","response to acid chemical",0.929460547504026,0.264,0.962
"GO:0070372",44,"GO:0035556",0.15759,0,"regulation of ERK1 and ERK2 cascade","intracellular signal transduction",0.87901690821256,0.308222222222222,0.69
"GO:0070374",44,"GO:0035556",0.15759,29,"positive regulation of ERK1 and ERK2 cascade","intracellular signal transduction",0.87136231884058,0.302555555555556,0.651
"GO:0007026",97,"GO:0051130",0.15753,13,"negative regulation of microtubule depolymerization","positive regulation of cellular component organization",0.875874396135266,0.310153846153846,0.558
"GO:0046883",89,"GO:0051050",0.15662,1,"regulation of hormone secretion","positive regulation of transport",0.869891304347826,0.2793,0.714
"GO:0048469",92,"GO:0021700",0.1563,0,"cell maturation","developmental maturation",0.907657809983897,0.32675,0.98
"GO:0045879",37,"GO:0008593",0.15533,81,"negative regulation of smoothened signaling pathway","regulation of Notch signaling pathway",0.86140499194847,0.4275,0.545
"GO:0010648",96,"GO:0010647",0.15419,0,"negative regulation of cell communication","positive regulation of cell communication",0.870735104669887,0.3508,0.759
"GO:0090087",89,"GO:0051050",0.15392,0,"regulation of peptide transport","positive regulation of transport",0.906364734299517,0.317733333333333,0.706
"GO:0031648",95,"GO:0031647",0.15312,5,"protein destabilization","regulation of protein stability",0.946779388083736,0.5825,0.835
"GO:1901700",74,"GO:0048149",0.15207,0,"response to oxygen-containing compound","behavioral response to ethanol",0.9350346215781,0.2856875,0.796
"GO:0000768",94,"GO:0048859",0.15185,0,"syncytium formation by plasma membrane fusion","formation of anatomical boundary",0.926471819645733,0.371727272727273,0.597
"GO:0006949",94,"GO:0048859",0.15185,0,"syncytium formation","formation of anatomical boundary",0.926471819645733,0.371727272727273,0.597
"GO:0007520",94,"GO:0048859",0.15185,37,"myoblast fusion","formation of anatomical boundary",0.91326731078905,0.371727272727273,0.597
"GO:0051965",93,"GO:0065008",0.15116,4,"positive regulation of synapse assembly","regulation of biological quality",0.786367149758454,0.319285714285714,0.655
"GO:1904398",22,"GO:0045216",0.14876,3,"positive regulation of neuromuscular junction development","cell-cell junction organization",0.872126409017713,0.2855,0.665
"GO:0045887",22,"GO:0045216",0.14876,44,"positive regulation of synaptic assembly at neuromuscular junction","cell-cell junction organization",0.780029790660225,0.275142857142857,0.662
"GO:1903146",45,"GO:0010821",0.14754,5,"regulation of autophagy of mitochondrion","regulation of mitochondrion organization",0.86174959742351,0.3402,0.886
"GO:0042327",32,"GO:0019637",0.14664,3,"positive regulation of phosphorylation","organophosphate metabolic process",0.871692431561997,0.2700625,0.594
"GO:0002791",89,"GO:0051050",0.14525,0,"regulation of peptide secretion","positive regulation of transport",0.905109500805153,0.271033333333333,0.706
"GO:0016322",92,"GO:0021700",0.14476,48,"neuron remodeling","developmental maturation",0.889496779388084,0.327,0.842
"GO:0042551",92,"GO:0021700",0.14476,0,"neuron maturation","developmental maturation",0.889121578099839,0.3255,0.845
"GO:0055085",91,"GO:0098660",0.14474,450,"transmembrane transport","inorganic ion transmembrane transport",0.93875845410628,0.431333333333333,0.859
"GO:0031290",90,"GO:0032989",0.14358,11,"retinal ganglion cell axon guidance","cellular component morphogenesis",0.875830112721417,0.411583333333333,0.619
"GO:0032785",46,"GO:0032786",0.14315,7,"negative regulation of DNA-templated transcription, elongation","positive regulation of DNA-templated transcription, elongation",0.872170692431562,0.2065,0.892
"GO:0090276",89,"GO:0051050",0.1423,0,"regulation of peptide hormone secretion","positive regulation of transport",0.866682769726248,0.250433333333333,0.703
"GO:0015914",88,"GO:0015849",0.14224,18,"phospholipid transport","organic acid transport",0.955349436392915,0.463888888888889,0.545
"GO:0045022",87,"GO:1903649",0.14187,10,"early endosome to late endosome transport","regulation of cytoplasmic transport",0.952462962962963,0.469333333333333,0.72
"GO:0008333",86,"GO:0030705",0.14183,21,"endosome to lysosome transport","cytoskeleton-dependent intracellular transport",0.950095813204509,0.436666666666667,0.534
"GO:0001934",32,"GO:0019637",0.14101,17,"positive regulation of protein phosphorylation","organophosphate metabolic process",0.859495974235105,0.2895625,0.572
"GO:0014706",49,"GO:1901861",0.139,2,"striated muscle tissue development","regulation of muscle tissue development",0.944984702093398,0.29025,0.914
"GO:0046835",24,"GO:0005975",0.13794,15,"carbohydrate phosphorylation","carbohydrate metabolic process",0.948312399355878,0.451,0.736
"GO:0034244",46,"GO:0032786",0.13786,12,"negative regulation of transcription elongation by RNA polymerase II","positive regulation of DNA-templated transcription, elongation",0.876160225442834,0.211125,0.866
"GO:0045316",14,"GO:0045595",0.13723,3,"negative regulation of compound eye photoreceptor development","regulation of cell differentiation",0.840095813204509,0.286041666666667,0.663
"GO:0042480",14,"GO:0045595",0.13723,1,"negative regulation of eye photoreceptor cell development","regulation of cell differentiation",0.837210950080515,0.274916666666667,0.676
"GO:0009719",56,"GO:0090287",0.13699,0,"response to endogenous stimulus","regulation of cellular response to growth factor stimulus",0.948679549114332,0.353333333333333,0.862
"GO:0042330",7,"GO:0050918",0.13682,2,"taxis","positive chemotaxis",0.938006441223832,0.237105263157895,0.793
"GO:0007100",79,"GO:0031023",0.13661,9,"mitotic centrosome separation","microtubule organizing center organization",0.945106280193237,0.309714285714286,0.819
"GO:0009790",85,"GO:0048598",0.13551,6,"embryo development","embryonic morphogenesis",0.901673107890499,0.279111111111111,0.88
"GO:0042398",84,"GO:0006575",0.13247,0,"cellular modified amino acid biosynthetic process","cellular modified amino acid metabolic process",0.941301127214171,0.529,0.942
"GO:0046854",3,"GO:0046486",0.13223,38,"phosphatidylinositol phosphate biosynthetic process","glycerolipid metabolic process",0.931010466988728,0.335625,0.845
"GO:0023052",83,"GO:0007165",0.12951,2,"signaling","signal transduction",0.897127214170692,0.377714285714286,0.88
"GO:0007417",82,"GO:0016319",0.12932,93,"central nervous system development","mushroom body development",0.901989533011272,0.357333333333333,0.861
"GO:0009597",81,"GO:0009617",0.12821,3,"detection of virus","response to bacterium",0.957376811594203,0.412230769230769,0.53
"GO:0071805",13,"GO:0098656",0.12705,55,"potassium ion transmembrane transport","monoatomic anion transmembrane transport",0.94873268921095,0.29725,0.682
"GO:0045332",80,"GO:0061024",0.12661,16,"phospholipid translocation","membrane organization",0.875303542673108,0.33,0.766
"GO:0097035",80,"GO:0061024",0.12661,0,"regulation of membrane lipid distribution","membrane organization",0.910166666666667,0.3286,0.771
"GO:0034204",80,"GO:0061024",0.12661,0,"lipid translocation","membrane organization",0.875460547504026,0.3286,0.769
"GO:0071705",28,"GO:0071705",0.12634,0,"nitrogen compound transport","nitrogen compound transport",0.950361513687601,0.4024,0
"GO:0051260",66,"GO:0051262",0.12559,13,"protein homooligomerization","protein tetramerization",0.950669887278583,0.363666666666667,0.92
"GO:0032053",79,"GO:0031023",0.12534,11,"ciliary basal body organization","microtubule organizing center organization",0.941702093397746,0.351142857142857,0.814
"GO:0008585",52,"GO:0090598",0.12147,11,"female gonad development","male anatomical structure morphogenesis",0.906753623188406,0.321571428571429,0.721
"GO:0002181",36,"GO:0034248",0.12056,203,"cytoplasmic translation","regulation of amide metabolic process",0.917893719806763,0.373272727272727,0.629
"GO:0001764",78,"GO:0008354",0.12017,8,"neuron migration","germ cell migration",0.904730273752013,0.465,0.599
"GO:0051235",53,"GO:0051651",0.11978,0,"maintenance of location","maintenance of location in cell",0.964107890499195,0.305833333333333,0.9
"GO:0050911",77,"GO:0016048",0.1195,120,"detection of chemical stimulus involved in sensory perception of smell","detection of temperature stimulus",0.889167471819646,0.240846153846154,0.671
"GO:0030431",76,"GO:0030431",0.11941,53,"sleep","sleep",0.955426731078905,1,0
"GO:0006399",75,"GO:0034470",0.11822,1,"tRNA metabolic process","ncRNA processing",0.924841384863124,0.295571428571429,0.862
"GO:0010033",74,"GO:0048149",0.11771,3,"response to organic substance","behavioral response to ethanol",0.932819645732689,0.258625,0.757
"GO:0006959",67,"GO:0002682",0.11749,20,"humoral immune response","regulation of immune system process",0.951897745571659,0.3075,0.778
"GO:0030001",13,"GO:0098656",0.11642,16,"metal ion transport","monoatomic anion transmembrane transport",0.955517713365539,0.242916666666667,0.67
"GO:0007267",73,"GO:1900073",0.11635,6,"cell-cell signaling","regulation of neuromuscular synaptic transmission",0.895491948470209,0.349727272727273,0.693
"GO:0048088",72,"GO:0048070",0.11482,0,"regulation of male pigmentation","regulation of developmental pigmentation",0.877769726247987,0.317222222222222,0.812
"GO:0048092",72,"GO:0048070",0.11482,1,"negative regulation of male pigmentation","regulation of developmental pigmentation",0.857912238325282,0.294888888888889,0.812
"GO:0019722",71,"GO:0019932",0.11436,15,"calcium-mediated signaling","second-messenger-mediated signaling",0.894167471819646,0.5235,0.953
"GO:0046532",14,"GO:0045595",0.11246,2,"regulation of photoreceptor cell differentiation","regulation of cell differentiation",0.835512882447665,0.226333333333333,0.835
"GO:1901698",54,"GO:0008286",0.11194,0,"response to nitrogen compound","insulin receptor signaling pathway",0.936801127214171,0.228375,0.902
"GO:0061061",25,"GO:0007525",0.11172,5,"muscle structure development","somatic muscle development",0.936929951690821,0.276375,0.875
"GO:0006935",7,"GO:0050918",0.11135,2,"chemotaxis","positive chemotaxis",0.929891304347826,0.224315789473684,0.85
"GO:0071826",70,"GO:0022618",0.11008,0,"protein-RNA complex organization","protein-RNA complex assembly",0.94610305958132,0.397666666666667,0.994
"GO:0007412",69,"GO:0008283",0.10964,13,"axon target recognition","cell population proliferation",0.855097423510467,0.585,0.548
"GO:0048675",27,"GO:0045926",0.10928,28,"axon extension","negative regulation of growth",0.847388888888889,0.273958333333333,0.681
"GO:1990138",27,"GO:0045926",0.10928,0,"neuron projection extension","negative regulation of growth",0.84719806763285,0.271458333333333,0.684
"GO:0010243",54,"GO:0008286",0.10874,0,"response to organonitrogen compound","insulin receptor signaling pathway",0.935736714975845,0.2243125,0.909
"GO:0045168",59,"GO:0048663",0.10841,1,"cell-cell signaling involved in cell fate commitment","neuron fate commitment",0.878377616747182,0.4175,0.638
"GO:0061101",68,"GO:0002066",0.1047,6,"neuroendocrine cell differentiation","columnar/cuboidal epithelial cell development",0.904912238325282,0.32225,0.785
"GO:0060563",68,"GO:0002066",0.1047,0,"neuroepithelial cell differentiation","columnar/cuboidal epithelial cell development",0.929933172302738,0.32225,0.785
"GO:0019730",67,"GO:0002682",0.10404,7,"antimicrobial humoral response","regulation of immune system process",0.936314814814815,0.317125,0.765
"GO:0051259",66,"GO:0051262",0.1038,1,"protein complex oligomerization","protein tetramerization",0.950110305958132,0.360666666666667,0.929
"GO:0031110",65,"GO:0007018",0.10169,10,"regulation of microtubule polymerization or depolymerization","microtubule-based movement",0.890799516908213,0.3349,0.613
"GO:0007496",64,"GO:0035239",0.10073,4,"anterior midgut development","tube morphogenesis",0.934123993558776,0.507,0.66
"GO:0052576",63,"GO:0052576",0.10073,1,"carbohydrate storage","carbohydrate storage",0.970265700483092,0.5,0
"GO:0052575",63,"GO:0052576",0.10073,0,"carbohydrate localization","carbohydrate storage",0.970265700483092,0.5,1
"GO:0048588",27,"GO:0045926",0.10062,0,"developmental cell growth","negative regulation of growth",0.908068438003221,0.264416666666667,0.704
"GO:0009225",58,"GO:0009225",0.09965,1,"nucleotide-sugar metabolic process","nucleotide-sugar metabolic process",0.933044283413849,0.5595,0
"GO:0006811",13,"GO:0098656",0.09946,83,"monoatomic ion transport","monoatomic anion transmembrane transport",0.953721417069243,0.25275,0.7
"GO:0001510",20,"GO:0032259",0.09923,19,"RNA methylation","methylation",0.926914653784219,0.2935,0.949
"GO:0003151",62,"GO:0007507",0.09893,4,"outflow tract morphogenesis","heart development",0.922783413848631,0.527666666666667,0.751
"GO:0016441",42,"GO:0009889",0.09844,5,"post-transcriptional gene silencing","regulation of biosynthetic process",0.852045088566828,0.407214285714286,0.611
"GO:0042714",12,"GO:0042714",0.09839,2,"dosage compensation complex assembly","dosage compensation complex assembly",0.885177938808374,0.46,0
"GO:0046427",61,"GO:0046425",0.09819,16,"positive regulation of receptor signaling pathway via JAK-STAT","regulation of receptor signaling pathway via JAK-STAT",0.879326086956522,0.532,0.936
"GO:0007483",60,"GO:0009886",0.09767,3,"genital disc morphogenesis","post-embryonic animal morphogenesis",0.911247987117552,0.4562,0.698
"GO:0046331",59,"GO:0048663",0.09443,12,"lateral inhibition","neuron fate commitment",0.879047504025765,0.420214285714286,0.634
"GO:0006011",58,"GO:0009225",0.09397,3,"UDP-glucose metabolic process","nucleotide-sugar metabolic process",0.936927536231884,0.5595,0.881
"GO:0016049",27,"GO:0045926",0.09321,0,"cell growth","negative regulation of growth",0.969533011272142,0.261125,0.744
"GO:0048520",57,"GO:0045995",0.09269,0,"positive regulation of behavior","regulation of embryonic development",0.872698872785829,0.29375,0.569
"GO:0071495",56,"GO:0090287",0.09127,0,"cellular response to endogenous stimulus","regulation of cellular response to growth factor stimulus",0.948740740740741,0.352166666666667,0.864
"GO:1903008",16,"GO:0022411",0.08934,0,"organelle disassembly","cellular component disassembly",0.948282608695652,0.287,0.894
"GO:1901699",54,"GO:0008286",0.08879,0,"cellular response to nitrogen compound","insulin receptor signaling pathway",0.920766505636071,0.2225,0.942
"GO:0045501",14,"GO:0045595",0.08785,0,"regulation of sevenless signaling pathway","regulation of cell differentiation",0.793698872785829,0.284583333333333,0.741
"GO:0045873",14,"GO:0045595",0.08785,6,"negative regulation of sevenless signaling pathway","regulation of cell differentiation",0.784466183574879,0.2785,0.696
"GO:0045677",14,"GO:0045595",0.08785,8,"negative regulation of R7 cell differentiation","regulation of cell differentiation",0.818795491143317,0.244833333333333,0.741
"GO:0003012",4,"GO:0006941",0.08777,11,"muscle system process","striated muscle contraction",0.948238325281804,0.289666666666667,0.891
"GO:0042335",40,"GO:0008363",0.08696,11,"cuticle development","larval chitin-based cuticle development",0.917702898550725,0.34025,0.833
"GO:0051450",55,"GO:0051450",0.08658,3,"myoblast proliferation","myoblast proliferation",0.978479871175523,1,0
"GO:0015931",28,"GO:0071705",0.08626,0,"nucleobase-containing compound transport","nitrogen compound transport",0.953777777777778,0.2832,0.793
"GO:0071417",54,"GO:0008286",0.08458,0,"cellular response to organonitrogen compound","insulin receptor signaling pathway",0.917394524959742,0.218625,0.946
"GO:0019915",53,"GO:0051651",0.08427,20,"lipid storage","maintenance of location in cell",0.95779307568438,0.312166666666667,0.867
"GO:0007548",52,"GO:0090598",0.08381,20,"sex differentiation","male anatomical structure morphogenesis",0.924421900161031,0.265,0.852
"GO:0010823",45,"GO:0010821",0.08288,0,"negative regulation of mitochondrion organization","regulation of mitochondrion organization",0.889150563607085,0.3394,0.891
"GO:0035385",51,"GO:0035385",0.08226,4,"Roundabout signaling pathway","Roundabout signaling pathway",0.908024154589372,1,0
"GO:0008643",17,"GO:0008643",0.08221,20,"carbohydrate transport","carbohydrate transport",0.9599653784219,0.3695,0
"GO:0006354",46,"GO:0032786",0.08135,0,"DNA-templated transcription elongation","positive regulation of DNA-templated transcription, elongation",0.92817230273752,0.19625,0.912
"GO:0006368",46,"GO:0032786",0.08135,33,"transcription elongation by RNA polymerase II","positive regulation of DNA-templated transcription, elongation",0.929219001610306,0.19525,0.898
"GO:0007617",5,"GO:0060179",0.08121,14,"mating behavior","male mating behavior",0.91797423510467,0.225714285714286,0.925
"GO:0034220",13,"GO:0098656",0.08076,39,"monoatomic ion transmembrane transport","monoatomic anion transmembrane transport",0.941650563607085,0.252916666666667,0.777
"GO:0031047",50,"GO:0051253",0.08062,11,"regulatory ncRNA-mediated gene silencing","negative regulation of RNA metabolic process",0.847710144927536,0.2804375,0.712
"GO:0045785",39,"GO:0098742",0.07836,4,"positive regulation of cell adhesion","cell-cell adhesion via plasma-membrane adhesion molecules",0.915875201288245,0.289923076923077,0.692
